run_id,production_date,month,plant,production_line,shift,fabric_type,customer_segment,target_meters,actual_meters,good_meters,defect_meters,defect_type,material_issued_kg,waste_kg,downtime_minutes,machine_speed_rpm,operators_count,energy_kwh,order_value_inr,delivery_status,quality_grade
TR01310,2025-11-08,Nov,Delhi NCR,DE-L02,Evening,Viscose,Exporter,1009,901.7,841.4,60.3,Weaving,261.5,8.7,7,691,10,217.8,133451.6,On Time,C
TR01314,2025-11-08,Nov,Delhi NCR,DE-L03,Night,Viscose,Domestic Brand,1043,898.6,862.9,35.7,Stain,251.8,11.3,2,878,5,169.6,132992.8,Late,B
TR01401,2025-11-08,Nov,Ludhiana,LU-L03,Night,Viscose,Exporter,1182,1066.6,1026.7,39.9,Shade Variation,308.6,7.3,84,701,8,242.2,157856.8,On Time,B
TR00125,2025-11-09,Nov,Ludhiana,LU-L02,Morning,Cotton,Wholesaler,903,806.4,792.4,14.0,Weaving,255.8,9.0,40,905,5,148.3,106444.8,On Time,A
TR00151,2025-11-09,Nov,Surat,SU-L02,Morning,Blend,Domestic Brand,833,751.2,724.7,26.5,Stain,207.4,6.7,34,843,12,156.5,93148.8,On Time,B
TR00232,2025-11-09,Nov,Jaipur,JA-L03,Morning,Blend,Domestic Brand,1115,959.9,939.3,20.6,Finishing,271.5,16.1,34,640,6,267.6,119027.6,On Time,A
TR01042,2025-11-09,Nov,Surat,SU-L01,Night,Polyester,Wholesaler,1206,1109.7,1060.7,49.0,Yarn Break,353.6,16.9,52,805,12,283.8,119847.6,On Time,B
TR01347,2025-11-09,Nov,Delhi NCR,DE-L01,Night,Blend,Exporter,991,787.4,769.4,18.0,Finishing,241.4,11.5,64,781,6,176.3,97637.6,On Time,A
TR00006,2025-11-10,Nov,Delhi NCR,DE-L02,Night,Denim,Domestic Brand,1030,945.2,901.7,43.5,Shade Variation,280.7,6.2,62,889,11,191.9,165410.0,On Time,B
TR00037,2025-11-10,Nov,Jaipur,JA-L01,Evening,Polyester,Wholesaler,1006,986.6,972.4,14.2,Yarn Break,305.5,14.7,17,691,6,185.3,106552.8,On Time,A
TR00610,2025-11-10,Nov,Delhi NCR,DE-L01,Morning,Viscose,Fashion House,1097,944.6,918.0,26.6,Finishing,250.2,7.5,58,679,6,183.7,139800.8,On Time,B
TR01247,2025-11-10,Nov,Surat,SU-L02,Night,Cotton,Fashion House,786,758.8,748.3,10.5,Yarn Break,204.5,9.9,30,805,10,158.0,100161.6,On Time,A
TR01292,2025-11-10,Nov,Ludhiana,LU-L01,Morning,Polyester,Fashion House,823,731.7,706.6,25.1,Yarn Break,204.9,8.6,61,651,10,197.5,79023.6,On Time,B
TR00668,2025-11-11,Nov,Surat,SU-L01,Morning,Viscose,Wholesaler,986,879.9,874.6,5.3,Stain,238.8,16.0,38,689,11,239.1,130225.2,Late,A
TR01419,2025-11-11,Nov,Surat,SU-L03,Morning,Blend,Domestic Brand,969,909.3,903.8,5.5,Finishing,287.1,20.4,58,782,10,247.1,112753.2,On Time,A
TR01486,2025-11-11,Nov,Jaipur,JA-L01,Morning,Denim,Exporter,806,693.4,682.1,11.3,Yarn Break,206.8,11.6,58,874,5,144.2,121345.0,On Time,A
TR00427,2025-11-12,Nov,Surat,SU-L02,Morning,Cotton,Wholesaler,1057,953.0,923.0,30.0,Shade Variation,285.8,17.0,3,822,10,198.5,125796.0,On Time,B
TR00829,2025-11-12,Nov,Jaipur,JA-L01,Night,Denim,Wholesaler,1008,954.1,908.2,45.9,Shade Variation,269.1,17.0,9,828,9,194.3,166967.5,On Time,B
TR01280,2025-11-12,Nov,Ludhiana,LU-L01,Evening,Cotton,Domestic Brand,949,818.7,798.6,20.1,Yarn Break,215.5,9.8,48,851,11,158.2,108068.4,On Time,A
TR00492,2025-11-13,Nov,Surat,SU-L02,Morning,Blend,Wholesaler,820,756.6,742.3,14.3,Finishing,222.7,8.9,28,828,5,157.2,93818.4,On Time,A
TR00504,2025-11-13,Nov,Ludhiana,LU-L03,Evening,Cotton,Domestic Brand,870,796.2,758.0,38.2,Yarn Break,249.4,7.5,100,909,12,208.2,105098.4,On Time,B
TR01214,2025-11-13,Nov,Delhi NCR,DE-L02,Morning,Polyester,Domestic Brand,1161,991.7,955.5,36.2,Yarn Break,277.0,17.1,27,692,11,244.5,107103.6,On Time,B
TR01325,2025-11-13,Nov,Surat,SU-L02,Morning,Denim,Fashion House,923,878.3,852.8,25.5,Finishing,268.7,12.9,6,871,12,227.8,153702.5,On Time,B
TR01023,2025-11-14,Nov,Ludhiana,LU-L03,Morning,Denim,Wholesaler,784,697.9,683.1,14.8,Weaving,197.8,6.4,58,760,12,184.4,122132.5,On Time,A
TR00921,2025-11-15,Nov,Surat,SU-L03,Morning,Denim,Domestic Brand,1185,1054.0,1018.9,35.1,Weaving,292.5,12.6,34,888,8,272.8,184450.0,On Time,B
TR00396,2025-11-16,Nov,Surat,SU-L02,Night,Denim,Domestic Brand,845,786.9,736.1,50.8,Shade Variation,216.3,9.7,86,709,6,148.4,137707.5,On Time,C
TR00558,2025-11-16,Nov,Ludhiana,LU-L03,Night,Polyester,Wholesaler,1109,1026.0,996.9,29.1,Shade Variation,286.9,7.3,22,621,11,238.1,110808.0,On Time,B
TR01245,2025-11-16,Nov,Surat,SU-L01,Evening,Polyester,Fashion House,889,850.8,815.8,35.0,Weaving,266.4,16.3,33,829,12,211.5,91886.4,On Time,B
TR01408,2025-11-16,Nov,Surat,SU-L03,Morning,Polyester,Fashion House,833,749.5,736.9,12.6,Shade Variation,237.5,8.7,14,660,12,136.2,80946.0,On Time,A
TR00781,2025-11-17,Nov,Surat,SU-L03,Morning,Blend,Domestic Brand,964,862.4,839.1,23.3,Weaving,244.6,6.0,20,826,11,170.7,106937.6,On Time,B
TR00812,2025-11-17,Nov,Ludhiana,LU-L03,Morning,Cotton,Wholesaler,1098,1033.2,990.6,42.6,Weaving,289.1,14.7,42,670,8,236.2,136382.4,On Time,B
TR01201,2025-11-17,Nov,Jaipur,JA-L02,Morning,Viscose,Wholesaler,1022,929.9,893.8,36.1,Shade Variation,253.7,13.6,19,789,10,244.5,137625.2,On Time,B
TR00517,2025-11-18,Nov,Delhi NCR,DE-L01,Evening,Denim,Domestic Brand,1197,1090.0,1053.0,37.0,Shade Variation,334.7,16.5,12,828,6,222.5,190750.0,On Time,B
TR01141,2025-11-18,Nov,Delhi NCR,DE-L03,Evening,Denim,Wholesaler,909,863.7,833.7,30.0,Finishing,228.9,10.6,27,728,12,195.3,151147.5,On Time,B
TR01371,2025-11-18,Nov,Surat,SU-L03,Morning,Polyester,Fashion House,920,845.3,795.4,49.9,Weaving,248.8,4.6,20,807,12,234.6,91292.4,On Time,C
TR00904,2025-11-19,Nov,Delhi NCR,DE-L02,Evening,Cotton,Domestic Brand,905,849.4,808.0,41.4,Weaving,237.6,7.4,17,698,9,222.6,112120.8,On Time,B
TR00375,2025-11-20,Nov,Surat,SU-L01,Evening,Polyester,Wholesaler,837,754.5,723.1,31.4,Weaving,203.3,11.8,23,867,12,160.9,81486.0,Late,B
TR01004,2025-11-20,Nov,Jaipur,JA-L03,Morning,Polyester,Wholesaler,923,825.9,795.8,30.1,Shade Variation,219.9,11.2,28,718,11,149.4,89197.2,On Time,B
TR01324,2025-11-20,Nov,Jaipur,JA-L01,Morning,Cotton,Exporter,1168,1122.2,1112.6,9.6,Shade Variation,307.2,8.0,12,864,5,247.5,148130.4,On Time,A
TR01375,2025-11-20,Nov,Surat,SU-L03,Evening,Cotton,Wholesaler,1133,1033.7,1006.3,27.4,Shade Variation,317.2,13.1,42,809,7,199.4,136448.4,On Time,B
TR00035,2025-11-21,Nov,Jaipur,JA-L01,Night,Denim,Fashion House,976,884.7,844.8,39.9,Finishing,251.6,13.1,28,894,11,244.1,154822.5,On Time,B
TR00565,2025-11-21,Nov,Delhi NCR,DE-L02,Night,Blend,Domestic Brand,1113,1102.4,1062.4,40.0,Weaving,337.7,15.8,65,853,11,202.4,136697.6,On Time,B
TR00048,2025-11-22,Nov,Delhi NCR,DE-L03,Evening,Cotton,Fashion House,1166,1030.8,1007.0,23.8,Yarn Break,321.0,12.3,22,796,10,223.7,136065.6,On Time,A
TR00358,2025-11-22,Nov,Surat,SU-L02,Evening,Polyester,Domestic Brand,943,862.8,836.2,26.6,Weaving,248.1,9.3,11,682,12,236.9,93182.4,On Time,B
TR00362,2025-11-22,Nov,Surat,SU-L03,Morning,Blend,Domestic Brand,796,748.1,721.6,26.5,Yarn Break,203.4,3.9,37,784,8,143.1,92764.4,On Time,B
TR00389,2025-11-22,Nov,Delhi NCR,DE-L02,Evening,Denim,Exporter,1118,1041.4,1002.6,38.8,Weaving,335.9,17.7,24,679,5,264.4,182245.0,On Time,B
TR01389,2025-11-22,Nov,Ludhiana,LU-L02,Evening,Blend,Domestic Brand,942,870.6,835.3,35.3,Stain,245.0,5.9,65,740,8,228.1,107954.4,On Time,B
TR00364,2025-11-23,Nov,Jaipur,JA-L03,Evening,Viscose,Domestic Brand,1012,997.8,955.9,41.9,Weaving,311.6,16.1,34,732,7,276.3,147674.4,On Time,B
TR00579,2025-11-23,Nov,Surat,SU-L03,Night,Denim,Wholesaler,943,845.9,817.8,28.1,Finishing,232.7,12.5,60,900,9,179.4,148032.5,On Time,B
TR01304,2025-11-23,Nov,Jaipur,JA-L03,Morning,Polyester,Fashion House,1215,1019.2,977.1,42.1,Shade Variation,303.9,10.2,55,731,12,262.3,110073.6,On Time,B
TR00095,2025-11-24,Nov,Delhi NCR,DE-L02,Evening,Cotton,Exporter,1031,940.7,918.9,21.8,Shade Variation,288.7,12.7,24,898,9,180.3,124172.4,On Time,A
TR00304,2025-11-24,Nov,Delhi NCR,DE-L03,Night,Denim,Wholesaler,1097,999.3,957.0,42.3,Weaving,298.2,13.6,26,697,8,271.8,174877.5,On Time,B
TR00740,2025-11-24,Nov,Surat,SU-L03,Evening,Polyester,Domestic Brand,1088,933.5,898.5,35.0,Yarn Break,253.0,8.5,54,813,5,215.7,100818.0,On Time,B
TR00828,2025-11-24,Nov,Jaipur,JA-L01,Morning,Blend,Domestic Brand,1196,1116.2,1107.7,8.5,Stain,314.9,18.5,47,711,10,208.6,138408.8,On Time,A
TR01384,2025-11-24,Nov,Jaipur,JA-L01,Evening,Blend,Wholesaler,805,699.2,660.1,39.1,Finishing,208.9,11.1,22,799,11,135.4,86700.8,Late,C
TR01471,2025-11-24,Nov,Surat,SU-L03,Night,Denim,Domestic Brand,1049,958.6,888.5,70.1,Weaving,300.1,14.6,43,864,9,249.6,167755.0,On Time,C
TR00179,2025-11-25,Nov,Ludhiana,LU-L02,Morning,Cotton,Exporter,795,770.0,760.9,9.1,Stain,218.4,3.4,50,745,9,163.4,101640.0,Late,A
TR00220,2025-11-26,Nov,Delhi NCR,DE-L01,Morning,Cotton,Wholesaler,1044,1020.8,996.1,24.7,Weaving,320.0,12.0,23,794,10,225.4,134745.6,On Time,A
TR00592,2025-11-26,Nov,Jaipur,JA-L02,Morning,Viscose,Fashion House,1130,1009.2,962.1,47.1,Stain,298.8,11.2,10,806,7,233.9,149361.6,On Time,B
TR01037,2025-11-26,Nov,Surat,SU-L01,Morning,Cotton,Fashion House,1112,1007.4,976.1,31.3,Stain,308.0,9.6,7,671,11,209.2,132976.8,On Time,B
TR01206,2025-11-26,Nov,Jaipur,JA-L03,Night,Denim,Fashion House,899,840.4,819.8,20.6,Shade Variation,227.3,10.7,15,802,8,213.4,147070.0,On Time,A
TR01315,2025-11-26,Nov,Surat,SU-L02,Morning,Polyester,Wholesaler,1125,953.2,890.9,62.3,Finishing,255.5,8.9,76,850,5,241.4,102945.6,On Time,C
TR01428,2025-11-26,Nov,Jaipur,JA-L02,Morning,Viscose,Domestic Brand,1057,874.5,833.9,40.6,Finishing,237.8,9.3,39,630,11,198.6,129426.0,Late,B
TR00067,2025-11-27,Nov,Jaipur,JA-L03,Evening,Viscose,Domestic Brand,901,781.1,751.6,29.5,Shade Variation,219.4,8.5,26,749,11,149.9,115602.8,Late,B
TR00345,2025-11-27,Nov,Ludhiana,LU-L03,Evening,Denim,Domestic Brand,1027,868.7,840.4,28.3,Finishing,253.0,8.6,64,697,8,184.3,152022.5,On Time,B
TR00202,2025-11-28,Nov,Delhi NCR,DE-L01,Night,Denim,Fashion House,1023,1009.2,973.2,36.0,Weaving,266.6,12.6,8,758,5,212.9,176610.0,On Time,B
TR00843,2025-11-28,Nov,Jaipur,JA-L02,Evening,Blend,Exporter,1053,980.7,964.2,16.5,Yarn Break,298.5,8.6,18,876,12,211.9,121606.8,On Time,A
TR01108,2025-11-28,Nov,Surat,SU-L02,Evening,Polyester,Wholesaler,814,713.6,682.6,31.0,Weaving,200.6,7.5,20,649,6,187.4,77068.8,On Time,B
TR01154,2025-11-28,Nov,Delhi NCR,DE-L02,Evening,Denim,Wholesaler,975,844.6,817.5,27.1,Shade Variation,222.8,8.9,58,894,7,157.9,147805.0,On Time,B
TR01287,2025-11-28,Nov,Jaipur,JA-L02,Night,Blend,Fashion House,1109,1053.6,1022.9,30.7,Finishing,294.7,12.6,46,810,8,241.8,130646.4,On Time,B
TR01390,2025-11-28,Nov,Jaipur,JA-L01,Evening,Cotton,Exporter,980,926.4,909.3,17.1,Weaving,262.6,12.1,44,867,9,167.1,122284.8,On Time,A
TR00840,2025-11-29,Nov,Delhi NCR,DE-L02,Morning,Cotton,Domestic Brand,1083,987.5,948.0,39.5,Weaving,297.0,16.1,22,819,6,255.3,130350.0,On Time,B
TR00943,2025-11-30,Nov,Delhi NCR,DE-L03,Morning,Viscose,Exporter,807,719.1,685.3,33.8,Yarn Break,211.7,5.0,70,725,6,159.9,106426.8,On Time,B
TR00153,2025-12-01,Dec,Delhi NCR,DE-L01,Morning,Cotton,Wholesaler,1090,1038.5,1007.5,31.0,Yarn Break,304.3,9.7,24,732,8,207.8,137082.0,On Time,B
TR00324,2025-12-01,Dec,Jaipur,JA-L03,Night,Viscose,Wholesaler,1027,969.3,923.1,46.2,Finishing,287.8,9.5,10,804,10,259.8,143456.4,On Time,B
TR00529,2025-12-01,Dec,Jaipur,JA-L03,Night,Polyester,Wholesaler,1096,929.4,867.6,61.8,Weaving,287.6,20.0,75,648,12,204.7,100375.2,Late,C
TR00642,2025-12-01,Dec,Jaipur,JA-L01,Morning,Polyester,Domestic Brand,881,801.7,779.4,22.3,Finishing,253.8,8.2,104,640,5,148.0,86583.6,On Time,B
TR01170,2025-12-01,Dec,Jaipur,JA-L03,Evening,Viscose,Wholesaler,990,920.9,898.2,22.7,Yarn Break,279.4,8.3,14,678,10,228.2,136293.2,On Time,A
TR01354,2025-12-01,Dec,Jaipur,JA-L03,Morning,Cotton,Domestic Brand,971,854.2,835.6,18.6,Yarn Break,260.0,8.9,16,859,6,205.4,112754.4,Late,A
TR00669,2025-12-02,Dec,Jaipur,JA-L02,Morning,Cotton,Fashion House,1151,997.6,989.3,8.3,Finishing,295.3,11.8,53,719,9,196.0,131683.2,On Time,A
TR00715,2025-12-02,Dec,Ludhiana,LU-L03,Night,Denim,Domestic Brand,965,858.5,812.4,46.1,Finishing,229.9,12.0,5,832,10,233.0,150237.5,On Time,C
TR00804,2025-12-02,Dec,Surat,SU-L02,Morning,Denim,Domestic Brand,871,793.6,749.7,43.9,Stain,218.2,9.2,28,838,8,196.0,138880.0,On Time,C
TR00969,2025-12-02,Dec,Ludhiana,LU-L02,Evening,Polyester,Wholesaler,781,730.4,719.3,11.1,Yarn Break,227.9,2.3,57,644,9,148.7,78883.2,On Time,A
TR01081,2025-12-02,Dec,Surat,SU-L02,Morning,Polyester,Wholesaler,900,797.2,758.9,38.3,Weaving,230.1,9.2,6,682,8,175.7,86097.6,On Time,B
TR01103,2025-12-02,Dec,Surat,SU-L01,Evening,Blend,Fashion House,936,822.7,804.6,18.1,Finishing,224.4,2.6,32,856,8,207.4,102014.8,On Time,A
TR00061,2025-12-03,Dec,Delhi NCR,DE-L02,Evening,Blend,Exporter,966,858.6,825.8,32.8,Shade Variation,276.9,13.5,70,713,11,222.5,106466.4,On Time,B
TR00530,2025-12-03,Dec,Ludhiana,LU-L01,Evening,Cotton,Domestic Brand,979,954.0,929.7,24.3,Weaving,254.3,9.1,79,907,9,215.4,125928.0,On Time,B
TR00733,2025-12-03,Dec,Ludhiana,LU-L01,Evening,Denim,Exporter,1055,942.6,890.9,51.7,Weaving,272.2,10.2,56,721,10,195.1,164955.0,On Time,C
TR01006,2025-12-03,Dec,Ludhiana,LU-L03,Morning,Denim,Domestic Brand,1034,896.0,874.2,21.8,Finishing,255.3,6.0,14,818,9,161.3,156800.0,Late,A
TR00264,2025-12-04,Dec,Jaipur,JA-L01,Evening,Denim,Exporter,1062,1014.0,969.1,44.9,Yarn Break,319.5,8.2,18,888,8,244.0,177450.0,On Time,B
TR00452,2025-12-04,Dec,Surat,SU-L01,Evening,Viscose,Domestic Brand,829,744.2,718.5,25.7,Weaving,219.7,8.4,63,683,12,191.5,110141.6,On Time,B
TR00527,2025-12-04,Dec,Delhi NCR,DE-L01,Morning,Denim,Exporter,978,931.1,905.5,25.6,Finishing,266.9,11.9,44,653,11,212.3,162942.5,On Time,B
TR00577,2025-12-04,Dec,Surat,SU-L01,Night,Denim,Domestic Brand,898,816.8,779.0,37.8,Stain,262.2,9.9,20,843,11,180.1,142940.0,On Time,B
TR00586,2025-12-04,Dec,Jaipur,JA-L02,Night,Denim,Domestic Brand,1179,1074.3,1026.2,48.1,Stain,286.2,8.9,67,770,7,239.6,188002.5,On Time,B
TR01067,2025-12-04,Dec,Ludhiana,LU-L01,Morning,Polyester,Fashion House,1118,1019.9,986.2,33.7,Weaving,277.7,6.9,26,848,11,271.7,110149.2,On Time,B
TR01262,2025-12-04,Dec,Surat,SU-L01,Night,Blend,Exporter,1077,926.8,899.5,27.3,Yarn Break,272.4,6.6,33,666,10,187.7,114923.2,On Time,B
TR00024,2025-12-05,Dec,Jaipur,JA-L03,Evening,Blend,Exporter,1089,921.4,912.6,8.8,Weaving,266.3,17.1,32,675,11,189.3,114253.6,On Time,A
TR00421,2025-12-05,Dec,Surat,SU-L03,Night,Denim,Fashion House,1008,869.3,844.8,24.5,Finishing,240.4,6.2,63,795,5,198.1,152127.5,Late,B
TR00438,2025-12-05,Dec,Jaipur,JA-L02,Morning,Viscose,Exporter,866,801.2,771.4,29.8,Shade Variation,240.1,10.4,30,680,7,177.9,118577.6,On Time,B
TR00499,2025-12-05,Dec,Jaipur,JA-L03,Evening,Denim,Exporter,884,873.0,865.6,7.4,Yarn Break,235.4,12.6,37,631,6,221.0,152775.0,On Time,A
TR00862,2025-12-05,Dec,Ludhiana,LU-L03,Morning,Cotton,Fashion House,960,824.4,781.0,43.4,Shade Variation,264.1,9.2,36,663,12,215.7,108820.8,On Time,C
TR01182,2025-12-05,Dec,Ludhiana,LU-L03,Morning,Denim,Wholesaler,891,843.2,831.7,11.5,Stain,221.9,8.3,38,862,10,161.7,147560.0,On Time,A
TR00693,2025-12-06,Dec,Delhi NCR,DE-L02,Morning,Cotton,Wholesaler,1205,1041.2,1030.6,10.6,Stain,292.3,15.2,54,794,5,223.3,137438.4,On Time,A
TR00722,2025-12-06,Dec,Delhi NCR,DE-L03,Evening,Polyester,Fashion House,933,852.3,828.9,23.4,Weaving,239.6,8.9,13,802,7,208.2,92048.4,On Time,B
TR01143,2025-12-06,Dec,Surat,SU-L03,Morning,Viscose,Domestic Brand,793,715.5,694.8,20.7,Yarn Break,209.0,5.6,72,631,9,151.8,105894.0,On Time,B
TR00470,2025-12-07,Dec,Delhi NCR,DE-L03,Night,Polyester,Exporter,934,932.9,894.5,38.4,Shade Variation,292.1,11.0,38,792,5,226.6,100753.2,On Time,B
TR00491,2025-12-07,Dec,Jaipur,JA-L02,Evening,Cotton,Wholesaler,1002,901.7,895.9,5.8,Yarn Break,249.3,15.4,38,738,10,206.8,119024.4,On Time,A
TR01273,2025-12-07,Dec,Delhi NCR,DE-L02,Night,Cotton,Domestic Brand,995,876.2,854.6,21.6,Yarn Break,268.8,9.9,35,717,12,214.1,115658.4,On Time,A
TR00348,2025-12-08,Dec,Jaipur,JA-L01,Evening,Polyester,Exporter,968,901.5,858.6,42.9,Shade Variation,270.1,8.6,23,873,7,192.4,97362.0,On Time,B
TR00382,2025-12-08,Dec,Surat,SU-L03,Night,Polyester,Fashion House,1149,1065.2,1028.2,37.0,Yarn Break,318.6,9.1,50,806,12,252.3,115041.6,On Time,B
TR00409,2025-12-08,Dec,Surat,SU-L03,Evening,Polyester,Domestic Brand,906,807.2,778.5,28.7,Shade Variation,224.7,6.1,110,723,7,178.5,87177.6,Late,B
TR00680,2025-12-08,Dec,Surat,SU-L02,Morning,Polyester,Domestic Brand,1094,1077.7,1042.6,35.1,Weaving,304.0,12.0,43,820,7,226.8,116391.6,On Time,B
TR00754,2025-12-08,Dec,Surat,SU-L02,Night,Viscose,Wholesaler,910,887.7,873.0,14.7,Shade Variation,240.6,8.5,48,800,12,196.6,131379.6,On Time,A
TR00764,2025-12-08,Dec,Ludhiana,LU-L02,Morning,Blend,Wholesaler,1163,951.2,907.1,44.1,Finishing,253.4,11.9,28,685,9,260.6,117948.8,On Time,B
TR01443,2025-12-08,Dec,Ludhiana,LU-L01,Night,Cotton,Wholesaler,789,671.3,647.8,23.5,Finishing,205.0,4.9,73,889,5,175.5,88611.6,On Time,B
TR00181,2025-12-09,Dec,Surat,SU-L01,Night,Blend,Domestic Brand,1080,956.3,920.5,35.8,Shade Variation,259.7,11.1,45,890,6,266.8,118581.2,On Time,B
TR00286,2025-12-09,Dec,Ludhiana,LU-L02,Evening,Blend,Fashion House,822,762.9,743.7,19.2,Yarn Break,240.5,11.5,44,891,8,183.1,94599.6,On Time,B
TR00319,2025-12-09,Dec,Delhi NCR,DE-L02,Morning,Polyester,Domestic Brand,913,786.4,766.1,20.3,Shade Variation,244.6,9.8,16,706,9,191.1,84931.2,On Time,B
TR01447,2025-12-09,Dec,Delhi NCR,DE-L01,Evening,Cotton,Exporter,811,755.7,729.6,26.1,Yarn Break,231.2,7.2,75,805,10,153.7,99752.4,On Time,B
TR00081,2025-12-10,Dec,Ludhiana,LU-L01,Morning,Polyester,Wholesaler,957,738.0,725.5,12.5,Yarn Break,203.7,8.9,48,705,6,153.7,79704.0,Late,A
TR00936,2025-12-10,Dec,Delhi NCR,DE-L03,Morning,Cotton,Wholesaler,1103,1004.3,971.2,33.1,Weaving,274.9,13.8,37,656,11,227.5,132567.6,On Time,B
TR01109,2025-12-10,Dec,Delhi NCR,DE-L02,Night,Denim,Domestic Brand,1133,1037.3,1005.2,32.1,Stain,276.5,9.2,42,852,6,277.5,181527.5,On Time,B
TR00383,2025-12-12,Dec,Delhi NCR,DE-L02,Night,Polyester,Fashion House,874,858.4,817.8,40.6,Stain,262.5,12.4,52,840,9,189.0,92707.2,On Time,B
TR00694,2025-12-12,Dec,Delhi NCR,DE-L01,Evening,Polyester,Domestic Brand,1200,1065.1,1054.9,10.2,Shade Variation,292.6,17.4,74,753,9,270.5,115030.8,On Time,A
TR00926,2025-12-12,Dec,Jaipur,JA-L01,Evening,Polyester,Exporter,1094,958.3,935.5,22.8,Weaving,306.7,12.8,29,735,9,237.0,103496.4,On Time,A
TR00949,2025-12-12,Dec,Jaipur,JA-L02,Night,Polyester,Domestic Brand,1033,913.8,878.5,35.3,Yarn Break,257.3,8.7,89,624,12,176.1,98690.4,Late,B
TR00571,2025-12-13,Dec,Surat,SU-L03,Night,Cotton,Domestic Brand,865,837.8,805.6,32.2,Weaving,239.7,9.7,6,763,7,218.7,110589.6,On Time,B
TR00640,2025-12-13,Dec,Delhi NCR,DE-L03,Evening,Blend,Domestic Brand,1044,956.7,897.6,59.1,Yarn Break,306.1,5.0,15,848,6,241.0,118630.8,On Time,C
TR00763,2025-12-13,Dec,Ludhiana,LU-L02,Morning,Cotton,Wholesaler,840,798.5,759.5,39.0,Shade Variation,240.0,5.0,23,845,8,169.3,105402.0,On Time,B
TR00965,2025-12-13,Dec,Surat,SU-L01,Morning,Cotton,Domestic Brand,1216,1138.7,1089.6,49.1,Yarn Break,364.6,19.3,43,874,10,302.1,150308.4,On Time,B
TR01421,2025-12-13,Dec,Surat,SU-L01,Morning,Denim,Exporter,847,835.9,822.4,13.5,Weaving,252.9,9.6,20,641,5,170.0,146282.5,On Time,A
TR00340,2025-12-14,Dec,Surat,SU-L03,Evening,Cotton,Wholesaler,1087,915.0,890.2,24.8,Yarn Break,244.4,5.5,88,881,5,234.6,120780.0,On Time,B
TR00671,2025-12-14,Dec,Ludhiana,LU-L02,Morning,Viscose,Fashion House,1161,1006.4,948.4,58.0,Yarn Break,292.7,9.5,46,697,12,277.0,148947.2,On Time,C
TR00776,2025-12-14,Dec,Delhi NCR,DE-L01,Evening,Viscose,Domestic Brand,836,752.5,719.2,33.3,Stain,221.9,7.4,8,686,11,178.2,111370.0,On Time,B
TR01269,2025-12-14,Dec,Ludhiana,LU-L02,Night,Denim,Domestic Brand,878,822.3,774.1,48.2,Finishing,218.1,6.8,45,844,8,168.6,143902.5,On Time,C
TR01295,2025-12-14,Dec,Jaipur,JA-L02,Night,Viscose,Exporter,911,801.1,777.7,23.4,Finishing,216.4,11.8,12,893,12,211.0,118562.8,On Time,B
TR00293,2025-12-15,Dec,Ludhiana,LU-L03,Evening,Cotton,Wholesaler,954,814.1,789.8,24.3,Shade Variation,254.6,13.6,51,743,12,209.8,107461.2,On Time,B
TR00448,2025-12-15,Dec,Ludhiana,LU-L02,Night,Viscose,Domestic Brand,844,784.8,749.3,35.5,Yarn Break,236.3,9.7,30,689,8,151.0,116150.4,On Time,B
TR01440,2025-12-15,Dec,Jaipur,JA-L01,Morning,Viscose,Fashion House,977,820.1,797.8,22.3,Shade Variation,239.5,5.9,58,816,12,183.5,121374.8,On Time,B
TR00274,2025-12-16,Dec,Surat,SU-L03,Evening,Denim,Wholesaler,1201,1105.7,1099.1,6.6,Shade Variation,307.2,10.8,7,789,5,238.9,193497.5,On Time,A
TR00684,2025-12-16,Dec,Delhi NCR,DE-L03,Evening,Polyester,Domestic Brand,1178,1111.0,1071.5,39.5,Yarn Break,313.4,7.1,51,671,10,239.1,119988.0,On Time,B
TR01054,2025-12-16,Dec,Ludhiana,LU-L02,Evening,Cotton,Fashion House,913,837.8,812.9,24.9,Yarn Break,243.2,12.3,27,736,9,163.8,110589.6,On Time,B
TR01083,2025-12-16,Dec,Surat,SU-L03,Evening,Denim,Wholesaler,861,766.4,725.3,41.1,Weaving,227.8,9.3,2,856,12,155.0,134120.0,On Time,C
TR00195,2025-12-17,Dec,Surat,SU-L03,Evening,Denim,Exporter,804,705.6,692.1,13.5,Stain,195.8,8.0,4,869,7,140.2,123480.0,On Time,A
TR00451,2025-12-17,Dec,Surat,SU-L01,Evening,Cotton,Exporter,1067,986.2,950.9,35.3,Finishing,265.0,13.6,107,810,6,229.9,130178.4,On Time,B
TR00515,2025-12-17,Dec,Ludhiana,LU-L02,Night,Cotton,Domestic Brand,1143,948.7,912.4,36.3,Weaving,258.8,8.2,39,782,11,220.1,125228.4,On Time,B
TR00649,2025-12-17,Dec,Surat,SU-L02,Morning,Blend,Wholesaler,1047,943.8,905.4,38.4,Stain,280.9,17.2,19,830,10,250.8,117031.2,Late,B
TR00683,2025-12-17,Dec,Delhi NCR,DE-L02,Evening,Cotton,Wholesaler,1218,1157.7,1099.5,58.2,Weaving,305.0,11.6,14,868,6,316.6,152816.4,On Time,C
TR00751,2025-12-17,Dec,Ludhiana,LU-L01,Morning,Denim,Wholesaler,1062,955.7,939.6,16.1,Finishing,283.1,13.7,20,819,5,225.1,167247.5,On Time,A
