ticket_id,student_key,created_at,month,department,program_level,query_type,channel,priority,assigned_agent,status,resolution_hours,sla_target_hours,sla_met,first_contact_resolved,reopened,csat_score,academic_year
QRY-01304,STU-67723,2025-08-15 15:34,2025-08,Science,PG,Results,Service Desk,Medium,Agent A,Resolved,9.8,48,Yes,Yes,No,5,2025-26
QRY-01305,STU-23661,2026-04-02 16:21,2026-04,Science,UG,Examination,Service Desk,Low,Agent B,Pending Student,,72,Open,No,No,,2024-25
QRY-01306,STU-83894,2025-11-18 15:19,2025-11,Humanities,UG,Portal Access,Student Portal,Medium,Agent B,Closed,32.3,48,Yes,Yes,No,3,2025-26
QRY-01307,STU-61054,2025-12-18 13:48,2025-12,Computer Applications,Doctoral,Enrollment,Student Portal,Medium,Agent A,Resolved,7.1,48,Yes,No,No,4,2025-26
QRY-01308,STU-10024,2026-03-18 10:03,2026-03,Engineering,UG,Fee & Payment,Service Desk,Medium,Agent C,Resolved,27.6,48,Yes,Yes,No,3,2024-25
QRY-01309,STU-41554,2025-06-09 15:33,2025-06,Management,Diploma,Enrollment,Service Desk,Low,Agent F,Resolved,19.5,72,Yes,No,Yes,5,2024-25
QRY-01310,STU-72848,2026-01-20 10:03,2026-01,Management,UG,Enrollment,Phone,High,Agent B,Closed,8.0,24,Yes,Yes,No,4,2024-25
QRY-01311,STU-38604,2025-03-27 08:24,2025-03,Humanities,Diploma,Timetable,Service Desk,High,Agent E,Resolved,42.6,24,No,Yes,No,5,2024-25
QRY-01312,STU-93977,2025-05-24 09:43,2025-05,Management,PG,Portal Access,Student Portal,Medium,Agent D,In Progress,,48,Open,No,No,,2024-25
QRY-01313,STU-52955,2026-01-17 15:53,2026-01,Engineering,PG,Fee & Payment,Student Portal,Medium,Agent F,Resolved,13.8,48,Yes,Yes,No,5,2024-25
QRY-01314,STU-72256,2025-01-11 14:49,2025-01,Humanities,UG,Fee & Payment,Phone,High,Agent E,Closed,6.6,24,Yes,No,No,4,2024-25
QRY-01315,STU-37083,2025-10-07 17:29,2025-10,Computer Applications,PG,Examination,Student Portal,Medium,Agent E,Closed,25.2,48,Yes,Yes,No,4,2025-26
QRY-01316,STU-25659,2025-06-23 14:35,2025-06,Humanities,UG,Examination,Phone,Medium,Agent C,Resolved,22.8,48,Yes,No,No,5,2024-25
QRY-01317,STU-14831,2025-03-24 11:24,2025-03,Engineering,UG,Timetable,Service Desk,High,Agent D,Closed,18.7,24,Yes,Yes,No,4,2024-25
QRY-01318,STU-44919,2025-05-30 10:14,2025-05,Humanities,UG,Examination,Email,Medium,Agent B,Closed,24.8,48,Yes,Yes,No,1,2024-25
QRY-01319,STU-28098,2025-10-11 10:14,2025-10,Humanities,UG,Examination,Student Portal,Low,Agent D,Resolved,20.0,72,Yes,Yes,No,5,2025-26
QRY-01320,STU-66273,2025-08-21 16:43,2025-08,Humanities,PG,Timetable,Student Portal,Low,Agent D,Resolved,31.0,72,Yes,Yes,No,4,2025-26
QRY-01321,STU-87831,2026-06-18 11:49,2026-06,Computer Applications,Diploma,Enrollment,Service Desk,Medium,Agent D,In Progress,,48,Open,No,No,,2024-25
QRY-01322,STU-15962,2025-07-15 15:35,2025-07,Science,UG,Document Update,Service Desk,Medium,Agent C,Closed,39.6,48,Yes,Yes,No,4,2025-26
QRY-01323,STU-54932,2026-03-07 13:46,2026-03,Computer Applications,UG,Document Update,Email,Medium,Agent F,Resolved,27.6,48,Yes,Yes,No,5,2024-25
QRY-01324,STU-54698,2025-03-26 17:39,2025-03,Science,UG,Results,Email,High,Agent E,Resolved,13.1,24,Yes,Yes,No,1,2024-25
QRY-01325,STU-74143,2025-07-29 09:44,2025-07,Management,UG,Scholarship,Email,High,Agent E,Resolved,6.6,24,Yes,No,No,5,2025-26
QRY-01326,STU-75573,2025-07-19 11:46,2025-07,Computer Applications,UG,Portal Access,Walk-in,Critical,Agent B,Resolved,25.7,8,No,No,No,5,2025-26
QRY-01327,STU-19292,2025-12-19 15:34,2025-12,Commerce,PG,Fee & Payment,Student Portal,Medium,Agent B,Closed,29.5,48,Yes,No,No,4,2025-26
QRY-01328,STU-81437,2026-03-06 13:15,2026-03,Commerce,UG,Portal Access,Walk-in,High,Agent A,Pending Student,,24,Open,No,No,,2024-25
QRY-01329,STU-65857,2026-02-22 10:24,2026-02,Computer Applications,UG,Scholarship,Service Desk,High,Agent A,Resolved,14.4,24,Yes,No,No,4,2024-25
QRY-01330,STU-12679,2025-11-25 09:54,2025-11,Commerce,Diploma,Results,Student Portal,Low,Agent B,Resolved,21.7,72,Yes,Yes,No,4,2025-26
QRY-01331,STU-58674,2026-04-08 13:01,2026-04,Management,UG,Portal Access,Phone,Critical,Agent C,Resolved,9.9,8,No,Yes,No,5,2024-25
QRY-01332,STU-14041,2025-05-28 16:56,2025-05,Commerce,UG,Document Update,Service Desk,Medium,Agent E,Closed,29.8,48,Yes,Yes,No,3,2024-25
QRY-01333,STU-26503,2025-08-11 16:52,2025-08,Humanities,UG,Document Update,Email,Low,Agent C,Resolved,20.5,72,Yes,No,No,4,2025-26
QRY-01334,STU-48205,2025-09-13 13:28,2025-09,Computer Applications,PG,Results,Phone,High,Agent B,Resolved,11.1,24,Yes,No,No,4,2025-26
QRY-01335,STU-81154,2025-03-03 17:14,2025-03,Computer Applications,PG,Fee & Payment,Student Portal,High,Agent C,Pending Student,,24,Open,No,No,,2024-25
QRY-01336,STU-29121,2025-01-03 12:02,2025-01,Humanities,UG,Scholarship,Student Portal,Medium,Agent E,In Progress,,48,Open,No,No,,2024-25
QRY-01337,STU-37398,2025-09-20 10:43,2025-09,Management,UG,Fee & Payment,Student Portal,Medium,Agent A,Resolved,19.3,48,Yes,No,No,5,2025-26
QRY-01338,STU-85920,2026-05-13 09:24,2026-05,Computer Applications,UG,Portal Access,Email,Medium,Agent C,Resolved,23.3,48,Yes,Yes,No,5,2024-25
QRY-01339,STU-50533,2025-09-11 17:07,2025-09,Computer Applications,UG,Examination,Walk-in,High,Agent E,Resolved,19.7,24,Yes,Yes,No,5,2025-26
QRY-01340,STU-54180,2025-06-21 08:08,2025-06,Science,UG,Scholarship,Student Portal,Medium,Agent D,Resolved,31.4,48,Yes,Yes,No,5,2024-25
QRY-01341,STU-65178,2025-01-06 14:18,2025-01,Commerce,UG,Fee & Payment,Email,High,Agent C,Resolved,9.4,24,Yes,Yes,No,4,2024-25
QRY-01342,STU-63086,2025-12-04 12:56,2025-12,Commerce,UG,Scholarship,Walk-in,High,Agent A,Resolved,9.6,24,Yes,Yes,No,5,2025-26
QRY-01343,STU-32395,2025-11-28 14:01,2025-11,Computer Applications,UG,Portal Access,Service Desk,Medium,Agent E,Resolved,62.2,48,No,No,No,5,2025-26
QRY-01344,STU-78936,2026-03-06 14:46,2026-03,Computer Applications,UG,Timetable,Walk-in,Medium,Agent B,Resolved,18.4,48,Yes,Yes,No,4,2024-25
QRY-01345,STU-77612,2025-11-18 17:31,2025-11,Engineering,PG,Results,Phone,High,Agent C,Resolved,14.4,24,Yes,Yes,No,4,2025-26
QRY-01346,STU-84663,2025-01-20 17:02,2025-01,Engineering,PG,Results,Email,High,Agent A,Resolved,14.8,24,Yes,Yes,No,2,2024-25
QRY-01347,STU-91145,2026-04-29 12:49,2026-04,Commerce,UG,Enrollment,Student Portal,Medium,Agent F,Resolved,15.4,48,Yes,No,No,5,2024-25
QRY-01348,STU-51722,2026-05-29 16:24,2026-05,Management,UG,Document Update,Email,Medium,Agent D,Resolved,27.6,48,Yes,Yes,No,5,2024-25
QRY-01349,STU-10825,2025-04-13 12:27,2025-04,Science,PG,Results,Phone,Medium,Agent C,Resolved,17.6,48,Yes,Yes,No,4,2024-25
QRY-01350,STU-80247,2025-12-13 14:43,2025-12,Humanities,UG,Scholarship,Email,Medium,Agent E,Closed,28.7,48,Yes,No,Yes,5,2025-26
QRY-01351,STU-91059,2026-01-27 14:22,2026-01,Management,UG,Examination,Phone,High,Agent B,Resolved,30.5,24,No,Yes,No,5,2024-25
QRY-01352,STU-27357,2026-01-04 15:17,2026-01,Science,UG,Document Update,Phone,Medium,Agent F,Resolved,7.5,48,Yes,Yes,No,3,2024-25
QRY-01353,STU-78659,2025-11-07 14:06,2025-11,Science,UG,Examination,Student Portal,Medium,Agent F,Resolved,33.3,48,Yes,Yes,Yes,5,2025-26
QRY-01354,STU-34754,2025-05-17 13:49,2025-05,Commerce,PG,Examination,Email,Medium,Agent F,Closed,31.2,48,Yes,Yes,Yes,5,2024-25
QRY-01355,STU-56213,2026-04-19 15:20,2026-04,Engineering,PG,Document Update,Phone,Medium,Agent D,Resolved,12.2,48,Yes,Yes,No,4,2024-25
QRY-01356,STU-64293,2026-01-15 09:37,2026-01,Commerce,Diploma,Document Update,Phone,Critical,Agent A,In Progress,,8,Open,No,No,,2024-25
QRY-01357,STU-99331,2026-01-20 09:30,2026-01,Management,UG,Document Update,Service Desk,High,Agent F,Pending Student,,24,Open,No,No,,2024-25
QRY-01358,STU-57552,2025-04-08 10:49,2025-04,Humanities,UG,Document Update,Email,Medium,Agent F,Closed,13.5,48,Yes,Yes,No,5,2024-25
QRY-01359,STU-14488,2025-10-21 09:39,2025-10,Computer Applications,PG,Portal Access,Phone,Critical,Agent F,Pending Student,,8,Open,No,No,,2025-26
QRY-01360,STU-35876,2026-01-18 08:19,2026-01,Computer Applications,UG,Enrollment,Email,High,Agent E,Resolved,11.2,24,Yes,Yes,No,4,2024-25
QRY-01361,STU-81713,2026-01-13 13:52,2026-01,Management,PG,Fee & Payment,Student Portal,Medium,Agent F,Closed,42.9,48,Yes,No,No,4,2024-25
QRY-01362,STU-42686,2025-07-04 10:50,2025-07,Management,UG,Scholarship,Email,Low,Agent B,Closed,28.0,72,Yes,No,No,4,2025-26
QRY-01363,STU-48745,2025-06-11 14:51,2025-06,Engineering,UG,Document Update,Student Portal,High,Agent B,Closed,27.3,24,No,Yes,No,3,2024-25
QRY-01364,STU-25659,2025-10-05 16:04,2025-10,Science,Diploma,Examination,Phone,High,Agent F,Closed,16.1,24,Yes,Yes,No,5,2025-26
QRY-01365,STU-93658,2025-01-03 08:31,2025-01,Commerce,UG,Timetable,Student Portal,Medium,Agent C,In Progress,,48,Open,No,No,,2024-25
QRY-01366,STU-97575,2025-04-19 16:41,2025-04,Computer Applications,UG,Portal Access,Phone,High,Agent C,Resolved,23.7,24,Yes,Yes,No,5,2024-25
QRY-01367,STU-75609,2025-04-24 17:55,2025-04,Humanities,UG,Enrollment,Service Desk,Medium,Agent E,Resolved,7.2,48,Yes,Yes,No,1,2024-25
QRY-01368,STU-91301,2026-05-04 11:23,2026-05,Humanities,UG,Timetable,Walk-in,High,Agent E,Resolved,9.5,24,Yes,Yes,No,5,2024-25
QRY-01369,STU-87927,2025-08-19 16:47,2025-08,Management,UG,Results,Student Portal,Medium,Agent F,Closed,16.9,48,Yes,Yes,No,5,2025-26
QRY-01370,STU-46084,2026-03-18 14:05,2026-03,Commerce,PG,Enrollment,Service Desk,High,Agent B,In Progress,,24,Open,No,No,,2024-25
QRY-01371,STU-81467,2025-09-30 10:55,2025-09,Management,PG,Portal Access,Email,High,Agent F,Resolved,17.5,24,Yes,Yes,No,5,2025-26
QRY-01372,STU-46645,2026-01-11 16:28,2026-01,Humanities,PG,Results,Email,Medium,Agent C,Resolved,13.2,48,Yes,No,No,5,2024-25
QRY-01373,STU-50854,2026-01-06 11:51,2026-01,Management,Diploma,Scholarship,Service Desk,Medium,Agent D,Closed,24.5,48,Yes,Yes,No,3,2024-25
QRY-01374,STU-65978,2025-12-17 15:03,2025-12,Humanities,UG,Timetable,Student Portal,High,Agent C,In Progress,,24,Open,No,No,,2025-26
QRY-01375,STU-37866,2025-03-05 15:26,2025-03,Computer Applications,Diploma,Document Update,Walk-in,Medium,Agent F,Pending Student,,48,Open,No,No,,2024-25
QRY-01376,STU-41030,2026-01-03 10:48,2026-01,Engineering,PG,Enrollment,Phone,Medium,Agent E,Pending Student,,48,Open,No,No,,2024-25
QRY-01377,STU-61285,2026-04-14 08:34,2026-04,Management,Diploma,Timetable,Walk-in,Medium,Agent A,Resolved,24.2,48,Yes,Yes,Yes,4,2024-25
QRY-01378,STU-31277,2025-08-23 17:59,2025-08,Engineering,UG,Examination,Walk-in,High,Agent B,Resolved,13.9,24,Yes,Yes,No,4,2025-26
QRY-01379,STU-52408,2025-01-08 13:00,2025-01,Engineering,Diploma,Enrollment,Student Portal,Medium,Agent D,In Progress,,48,Open,No,No,,2024-25
QRY-01380,STU-58453,2025-05-06 12:26,2025-05,Computer Applications,UG,Fee & Payment,Phone,Medium,Agent A,Resolved,43.9,48,Yes,No,No,5,2024-25
QRY-01381,STU-30282,2026-03-10 12:53,2026-03,Management,UG,Results,Service Desk,Medium,Agent E,Pending Student,,48,Open,No,No,,2024-25
QRY-01382,STU-41987,2025-08-26 13:39,2025-08,Management,Diploma,Results,Student Portal,Medium,Agent B,In Progress,,48,Open,No,No,,2025-26
QRY-01383,STU-91551,2025-02-13 09:56,2025-02,Management,UG,Portal Access,Email,Medium,Agent E,Pending Student,,48,Open,No,No,,2024-25
QRY-01384,STU-87331,2025-03-29 17:01,2025-03,Management,UG,Fee & Payment,Phone,Medium,Agent A,Closed,20.2,48,Yes,No,No,3,2024-25
QRY-01385,STU-44228,2025-11-29 10:24,2025-11,Humanities,UG,Fee & Payment,Email,High,Agent E,Resolved,10.1,24,Yes,Yes,No,4,2025-26
QRY-01386,STU-63097,2025-11-12 10:28,2025-11,Humanities,Diploma,Examination,Service Desk,Medium,Agent B,Closed,15.0,48,Yes,Yes,No,4,2025-26
QRY-01387,STU-68917,2025-12-10 13:43,2025-12,Engineering,PG,Fee & Payment,Student Portal,High,Agent A,Resolved,38.4,24,No,Yes,No,4,2025-26
QRY-01388,STU-89891,2026-06-11 13:37,2026-06,Science,UG,Fee & Payment,Phone,Medium,Agent B,Closed,17.3,48,Yes,Yes,No,5,2024-25
QRY-01389,STU-46501,2025-03-11 14:07,2025-03,Humanities,Diploma,Timetable,Student Portal,Low,Agent B,In Progress,,72,Open,No,No,,2024-25
QRY-01390,STU-52583,2026-03-16 11:05,2026-03,Commerce,UG,Timetable,Email,Low,Agent C,Closed,30.2,72,Yes,Yes,No,4,2024-25
QRY-01391,STU-52950,2025-11-09 17:01,2025-11,Science,UG,Examination,Walk-in,High,Agent A,Resolved,15.1,24,Yes,No,Yes,4,2025-26
QRY-01392,STU-41654,2025-10-06 11:24,2025-10,Humanities,UG,Fee & Payment,Walk-in,Low,Agent D,Resolved,34.9,72,Yes,No,No,3,2025-26
QRY-01393,STU-87310,2026-03-10 10:21,2026-03,Commerce,UG,Fee & Payment,Service Desk,Medium,Agent E,Resolved,25.9,48,Yes,Yes,No,4,2024-25
QRY-01394,STU-27391,2025-03-11 15:17,2025-03,Commerce,UG,Timetable,Email,Low,Agent D,Resolved,21.9,72,Yes,Yes,No,2,2024-25
QRY-01395,STU-93284,2026-03-03 14:04,2026-03,Humanities,UG,Examination,Student Portal,High,Agent A,Resolved,1.9,24,Yes,Yes,Yes,4,2024-25
QRY-01396,STU-14490,2025-06-18 14:35,2025-06,Science,UG,Results,Service Desk,Medium,Agent E,Resolved,17.0,48,Yes,No,No,5,2024-25
QRY-01397,STU-67687,2025-05-02 10:14,2025-05,Science,UG,Portal Access,Service Desk,Medium,Agent E,Closed,27.9,48,Yes,Yes,No,5,2024-25
QRY-01398,STU-87048,2025-12-03 15:22,2025-12,Management,UG,Examination,Student Portal,High,Agent D,Closed,20.0,24,Yes,Yes,No,3,2025-26
QRY-01399,STU-12378,2025-07-02 08:30,2025-07,Management,UG,Results,Student Portal,Medium,Agent E,Closed,27.9,48,Yes,Yes,Yes,3,2025-26
QRY-01400,STU-61625,2025-03-24 13:19,2025-03,Commerce,PG,Scholarship,Email,Medium,Agent E,In Progress,,48,Open,No,No,,2024-25
QRY-01401,STU-70916,2025-04-29 17:24,2025-04,Computer Applications,UG,Enrollment,Email,Low,Agent A,Resolved,29.9,72,Yes,Yes,No,5,2024-25
QRY-01402,STU-88246,2026-02-17 10:06,2026-02,Science,Diploma,Results,Service Desk,Medium,Agent D,Closed,24.8,48,Yes,Yes,No,4,2024-25
QRY-01403,STU-52047,2025-05-06 09:29,2025-05,Science,UG,Enrollment,Walk-in,High,Agent B,Closed,32.4,24,No,No,No,2,2024-25
QRY-01404,STU-86105,2025-12-26 15:50,2025-12,Humanities,UG,Scholarship,Phone,High,Agent B,Resolved,21.8,24,Yes,No,Yes,4,2025-26
QRY-01405,STU-14509,2025-09-20 08:26,2025-09,Engineering,UG,Timetable,Phone,High,Agent A,Resolved,23.9,24,Yes,Yes,No,4,2025-26
QRY-01406,STU-95245,2025-07-21 09:37,2025-07,Humanities,UG,Examination,Email,Medium,Agent E,Pending Student,,48,Open,No,No,,2025-26
QRY-01407,STU-22802,2025-02-17 13:06,2025-02,Management,UG,Scholarship,Phone,Medium,Agent B,Closed,21.6,48,Yes,Yes,Yes,4,2024-25
QRY-01408,STU-21206,2025-04-01 15:21,2025-04,Management,UG,Enrollment,Student Portal,Low,Agent E,Closed,66.8,72,Yes,Yes,No,4,2024-25
QRY-01409,STU-66891,2026-03-14 08:40,2026-03,Humanities,UG,Results,Phone,High,Agent D,Resolved,14.7,24,Yes,Yes,No,5,2024-25
QRY-01410,STU-37751,2025-09-24 15:22,2025-09,Computer Applications,UG,Scholarship,Student Portal,Low,Agent F,Closed,46.2,72,Yes,No,No,5,2025-26
QRY-01411,STU-35759,2025-11-19 13:13,2025-11,Commerce,UG,Enrollment,Phone,Medium,Agent F,Resolved,15.3,48,Yes,Yes,No,4,2025-26
QRY-01412,STU-96284,2026-04-02 11:34,2026-04,Computer Applications,UG,Examination,Email,Low,Agent A,Resolved,57.3,72,Yes,Yes,No,1,2024-25
QRY-01413,STU-33627,2026-05-07 09:25,2026-05,Engineering,UG,Document Update,Email,Medium,Agent C,Closed,34.2,48,Yes,No,No,4,2024-25
QRY-01414,STU-46197,2025-12-28 16:43,2025-12,Science,UG,Examination,Student Portal,Low,Agent B,Resolved,42.4,72,Yes,Yes,No,5,2025-26
QRY-01415,STU-89700,2025-11-02 10:08,2025-11,Computer Applications,Diploma,Scholarship,Student Portal,High,Agent C,Closed,17.7,24,Yes,Yes,No,5,2025-26
QRY-01416,STU-54113,2026-05-23 09:36,2026-05,Engineering,PG,Examination,Walk-in,Medium,Agent C,Resolved,22.1,48,Yes,Yes,No,4,2024-25
QRY-01417,STU-99803,2025-05-31 15:57,2025-05,Commerce,UG,Document Update,Service Desk,Critical,Agent D,Resolved,11.4,8,No,Yes,No,4,2024-25
QRY-01418,STU-34417,2025-07-05 17:58,2025-07,Engineering,UG,Timetable,Student Portal,High,Agent E,Resolved,11.7,24,Yes,Yes,No,1,2025-26
QRY-01419,STU-83885,2025-11-21 10:56,2025-11,Commerce,PG,Examination,Email,Low,Agent C,Resolved,17.8,72,Yes,Yes,Yes,4,2025-26
QRY-01420,STU-88708,2026-06-03 16:50,2026-06,Management,PG,Document Update,Phone,Low,Agent A,Pending Student,,72,Open,No,No,,2024-25
QRY-01421,STU-33807,2026-02-16 10:45,2026-02,Humanities,Diploma,Portal Access,Phone,High,Agent B,Closed,12.6,24,Yes,Yes,No,4,2024-25
QRY-01422,STU-64559,2025-01-02 12:07,2025-01,Commerce,UG,Portal Access,Student Portal,Low,Agent E,Resolved,18.4,72,Yes,No,No,4,2024-25
QRY-01423,STU-78238,2025-10-21 15:24,2025-10,Science,PG,Portal Access,Student Portal,Medium,Agent F,Resolved,9.1,48,Yes,Yes,No,5,2025-26
QRY-01424,STU-77292,2026-03-30 15:12,2026-03,Management,Diploma,Timetable,Student Portal,Critical,Agent C,Resolved,13.5,8,No,Yes,No,4,2024-25
QRY-01425,STU-84414,2025-06-01 13:44,2025-06,Engineering,UG,Fee & Payment,Email,Low,Agent F,Resolved,25.9,72,Yes,No,No,5,2024-25
QRY-01426,STU-60151,2026-02-02 10:29,2026-02,Computer Applications,PG,Scholarship,Phone,High,Agent C,Resolved,31.5,24,No,Yes,No,4,2024-25
QRY-01427,STU-66851,2025-11-15 13:50,2025-11,Computer Applications,UG,Enrollment,Email,Critical,Agent B,Resolved,22.4,8,No,No,No,4,2025-26
QRY-01428,STU-63861,2025-07-07 17:43,2025-07,Engineering,PG,Enrollment,Service Desk,Medium,Agent D,Resolved,19.5,48,Yes,Yes,No,4,2025-26
QRY-01429,STU-77533,2025-11-23 12:41,2025-11,Humanities,UG,Fee & Payment,Service Desk,Medium,Agent A,Closed,24.6,48,Yes,Yes,No,5,2025-26
QRY-01430,STU-46355,2026-02-26 17:17,2026-02,Humanities,UG,Scholarship,Service Desk,Medium,Agent B,Closed,7.0,48,Yes,No,No,5,2024-25
QRY-01431,STU-21416,2025-02-22 15:50,2025-02,Management,PG,Portal Access,Email,High,Agent C,Closed,29.1,24,No,Yes,No,4,2024-25
QRY-01432,STU-38006,2025-12-26 15:49,2025-12,Computer Applications,UG,Portal Access,Student Portal,Medium,Agent D,Resolved,32.2,48,Yes,Yes,No,5,2025-26
QRY-01433,STU-38140,2025-06-20 11:10,2025-06,Humanities,PG,Document Update,Email,Medium,Agent C,Resolved,9.9,48,Yes,Yes,No,1,2024-25
QRY-01434,STU-46026,2025-11-21 10:44,2025-11,Computer Applications,UG,Results,Email,Medium,Agent F,Resolved,39.4,48,Yes,Yes,No,4,2025-26
QRY-01435,STU-37024,2025-04-21 08:07,2025-04,Computer Applications,UG,Enrollment,Service Desk,Medium,Agent F,Closed,19.4,48,Yes,No,No,4,2024-25
QRY-01436,STU-56753,2026-04-01 16:37,2026-04,Computer Applications,UG,Fee & Payment,Phone,Medium,Agent B,Resolved,5.4,48,Yes,No,No,3,2024-25
QRY-01437,STU-38822,2025-05-25 12:35,2025-05,Engineering,UG,Fee & Payment,Student Portal,Medium,Agent B,Resolved,19.4,48,Yes,No,Yes,5,2024-25
QRY-01438,STU-31370,2026-04-17 08:49,2026-04,Management,UG,Document Update,Email,Medium,Agent D,Resolved,29.9,48,Yes,Yes,No,4,2024-25
QRY-01439,STU-29841,2026-02-27 15:32,2026-02,Science,UG,Scholarship,Service Desk,Medium,Agent A,Resolved,20.5,48,Yes,Yes,No,5,2024-25
QRY-01440,STU-20549,2026-01-25 09:21,2026-01,Computer Applications,PG,Examination,Phone,Medium,Agent B,Closed,25.7,48,Yes,Yes,No,5,2024-25
QRY-01441,STU-52042,2025-06-30 08:46,2025-06,Engineering,UG,Results,Student Portal,Medium,Agent F,Resolved,109.8,48,No,Yes,No,1,2024-25
QRY-01442,STU-44593,2025-07-13 10:04,2025-07,Management,UG,Portal Access,Walk-in,Medium,Agent D,Closed,28.8,48,Yes,Yes,No,4,2025-26
QRY-01443,STU-55059,2025-02-04 14:32,2025-02,Science,Doctoral,Document Update,Email,Medium,Agent B,Resolved,20.0,48,Yes,Yes,No,4,2024-25
QRY-01444,STU-64793,2025-06-13 17:16,2025-06,Commerce,PG,Timetable,Walk-in,Low,Agent D,Closed,9.8,72,Yes,Yes,No,5,2024-25
QRY-01445,STU-95927,2026-06-05 12:07,2026-06,Science,PG,Fee & Payment,Service Desk,Medium,Agent C,Resolved,25.8,48,Yes,Yes,No,3,2024-25
QRY-01446,STU-26824,2025-02-09 16:53,2025-02,Computer Applications,UG,Enrollment,Student Portal,Medium,Agent E,Resolved,2.4,48,Yes,No,No,4,2024-25
QRY-01447,STU-22406,2025-06-01 13:37,2025-06,Management,UG,Portal Access,Service Desk,Medium,Agent A,Resolved,33.3,48,Yes,No,No,3,2024-25
QRY-01448,STU-45232,2026-06-09 08:08,2026-06,Humanities,PG,Examination,Phone,High,Agent F,Pending Student,,24,Open,No,No,,2024-25
QRY-01449,STU-28535,2025-10-06 10:11,2025-10,Computer Applications,UG,Enrollment,Student Portal,High,Agent A,Closed,20.0,24,Yes,Yes,No,5,2025-26
QRY-01450,STU-50617,2026-03-18 14:33,2026-03,Engineering,PG,Timetable,Service Desk,Medium,Agent D,Closed,10.9,48,Yes,No,No,5,2024-25
QRY-01451,STU-41504,2025-07-04 09:34,2025-07,Computer Applications,UG,Examination,Walk-in,Low,Agent D,Resolved,24.3,72,Yes,No,No,4,2025-26
QRY-01452,STU-58358,2025-10-27 15:52,2025-10,Humanities,UG,Fee & Payment,Email,Medium,Agent E,Resolved,20.1,48,Yes,No,No,5,2025-26
QRY-01453,STU-18352,2026-01-03 15:27,2026-01,Commerce,UG,Timetable,Student Portal,Medium,Agent E,Closed,28.4,48,Yes,Yes,No,5,2024-25
QRY-01454,STU-69854,2025-09-13 10:38,2025-09,Computer Applications,UG,Timetable,Service Desk,Critical,Agent F,Resolved,7.0,8,Yes,Yes,No,4,2025-26
QRY-01455,STU-49580,2026-02-10 10:34,2026-02,Commerce,PG,Document Update,Service Desk,High,Agent C,Closed,10.6,24,Yes,No,No,4,2024-25
QRY-01456,STU-70558,2025-08-02 15:38,2025-08,Science,UG,Examination,Email,High,Agent B,Resolved,32.5,24,No,Yes,Yes,4,2025-26
QRY-01457,STU-12355,2026-02-08 16:11,2026-02,Management,UG,Enrollment,Phone,High,Agent E,Closed,15.3,24,Yes,Yes,No,3,2024-25
QRY-01458,STU-82327,2025-01-25 14:41,2025-01,Humanities,UG,Examination,Phone,High,Agent E,Pending Student,,24,Open,No,No,,2024-25
QRY-01459,STU-98628,2026-04-13 09:38,2026-04,Humanities,UG,Examination,Student Portal,Medium,Agent E,Resolved,28.0,48,Yes,No,No,4,2024-25
QRY-01460,STU-94288,2025-01-30 13:32,2025-01,Science,UG,Examination,Walk-in,Medium,Agent A,Resolved,29.7,48,Yes,Yes,No,4,2024-25
QRY-01461,STU-10537,2025-04-22 16:22,2025-04,Science,Doctoral,Fee & Payment,Student Portal,Medium,Agent F,In Progress,,48,Open,No,No,,2024-25
QRY-01462,STU-19333,2026-04-15 13:30,2026-04,Management,UG,Document Update,Phone,Low,Agent F,Resolved,20.1,72,Yes,Yes,No,4,2024-25
QRY-01463,STU-47888,2025-11-11 08:06,2025-11,Engineering,UG,Results,Email,Low,Agent E,Closed,44.8,72,Yes,No,No,5,2025-26
QRY-01464,STU-24817,2026-05-12 14:02,2026-05,Humanities,PG,Enrollment,Service Desk,Critical,Agent C,In Progress,,8,Open,No,No,,2024-25
QRY-01465,STU-59472,2025-11-19 14:58,2025-11,Management,UG,Results,Student Portal,High,Agent F,Resolved,18.6,24,Yes,No,No,5,2025-26
QRY-01466,STU-22121,2026-04-11 13:55,2026-04,Management,UG,Scholarship,Walk-in,High,Agent F,Resolved,6.7,24,Yes,No,No,5,2024-25
QRY-01467,STU-96485,2025-07-03 12:27,2025-07,Humanities,UG,Document Update,Student Portal,High,Agent B,Resolved,42.8,24,No,Yes,No,5,2025-26
